frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-20-50-50-25-2.dssp;1;-16.757400;100000000000000000000.000000;-16.757400;300.000286;2;1.000000;VNS
rand-20-50-50-5-1.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000119;2;1.000000;VNS
rand-20-50-50-5-2.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000123;2;1.000000;VNS
rand-4-100-100-10-1.dssp;1;-5.000000;100000000000000000000.000000;-5.000000;300.000128;2;3.000000;VNS
rand-4-100-100-10-2.dssp;1;-5.029083;100000000000000000000.000000;-5.029083;300.000148;2;3.000000;VNS
rand-4-100-100-15-1.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000322;2;3.000000;VNS
rand-4-100-100-15-2.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000314;2;3.000000;VNS
rand-4-100-100-20-1.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000446;2;4.000000;VNS
rand-4-100-100-20-2.dssp;1;-12.056589;100000000000000000000.000000;-12.056589;300.000393;2;4.000000;VNS
rand-4-100-100-25-1.dssp;1;-15.000000;100000000000000000000.000000;-15.000000;300.000496;2;4.000000;VNS
rand-4-100-100-25-2.dssp;1;-15.179782;100000000000000000000.000000;-15.179782;300.000267;2;3.000000;VNS
rand-4-100-100-5-1.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000141;2;2.000000;VNS
rand-4-100-100-5-2.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000127;2;2.000000;VNS
rand-4-150-150-10-1.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000220;2;3.000000;VNS
rand-4-150-150-10-2.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000120;2;3.000000;VNS
rand-4-150-150-15-1.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000238;2;4.000000;VNS
rand-4-150-150-15-2.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000228;2;4.000000;VNS
rand-4-150-150-20-1.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000623;2;5.000000;VNS
rand-4-150-150-20-2.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000397;2;4.000000;VNS
rand-4-150-150-25-1.dssp;1;-15.000000;100000000000000000000.000000;-15.000000;300.000849;2;5.000000;VNS
rand-4-150-150-25-2.dssp;1;-15.000000;100000000000000000000.000000;-15.000000;300.000169;2;4.000000;VNS
rand-4-150-150-5-1.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000161;2;3.000000;VNS
rand-4-150-150-5-2.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000190;2;2.000000;VNS
rand-4-200-200-10-1.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000234;2;3.000000;VNS
rand-4-200-200-10-2.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000126;2;3.000000;VNS
rand-4-200-200-15-1.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000412;2;4.000000;VNS
rand-4-200-200-15-2.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000573;2;3.000000;VNS
rand-4-200-200-20-1.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000573;2;5.000000;VNS
rand-4-200-200-20-2.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000771;2;4.000000;VNS
rand-4-200-200-25-1.dssp;1;-15.000000;100000000000000000000.000000;-15.000000;300.002043;2;5.000000;VNS
