frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand0-20-10-10-20-1.dssp;1;-13.540458;100000000000000000000.000000;-13.540458;300.000134;2;-1.000000;VNS
rand0-20-10-10-20-2.dssp;1;-13.381193;100000000000000000000.000000;-13.381193;300.000116;2;0.000000;VNS
rand0-20-10-10-20-3.dssp;1;-13.388473;100000000000000000000.000000;-13.388473;300.000134;2;-1.000000;VNS
rand0-20-10-10-20-4.dssp;1;-13.301492;100000000000000000000.000000;-13.301492;300.000130;2;-1.000000;VNS
rand0-20-10-10-20-5.dssp;1;-13.268571;100000000000000000000.000000;-13.268571;300.000135;2;-1.000000;VNS
rand0-20-15-15-30-1.dssp;1;-21.418942;100000000000000000000.000000;-21.418942;300.000219;2;0.000000;VNS
rand0-20-15-15-30-2.dssp;1;-21.117137;100000000000000000000.000000;-21.117137;300.000247;2;-1.000000;VNS
rand0-20-15-15-30-3.dssp;1;-21.064146;100000000000000000000.000000;-21.064146;300.000136;2;0.000000;VNS
rand0-20-15-15-30-4.dssp;1;-20.971548;100000000000000000000.000000;-20.971548;300.000239;2;0.000000;VNS
rand0-20-15-15-30-5.dssp;1;-21.045366;100000000000000000000.000000;-21.045366;300.000168;2;-1.000000;VNS
rand0-20-20-20-40-1.dssp;1;-28.971994;100000000000000000000.000000;-28.971994;300.000340;2;0.000000;VNS
rand0-20-20-20-40-2.dssp;1;-28.989327;100000000000000000000.000000;-28.989327;300.000183;2;0.000000;VNS
rand0-20-20-20-40-3.dssp;1;-28.809278;100000000000000000000.000000;-28.809278;300.000356;2;0.000000;VNS
rand0-20-20-20-40-4.dssp;1;-28.868668;100000000000000000000.000000;-28.868668;300.000345;2;0.000000;VNS
rand0-20-20-20-40-5.dssp;1;-28.793357;100000000000000000000.000000;-28.793357;300.000259;2;0.000000;VNS
rand0-20-25-25-50-1.dssp;1;-36.920534;100000000000000000000.000000;-36.920534;300.000331;2;0.000000;VNS
rand0-20-25-25-50-2.dssp;1;-36.867408;100000000000000000000.000000;-36.867408;300.000486;2;0.000000;VNS
rand0-20-25-25-50-3.dssp;1;-36.807286;100000000000000000000.000000;-36.807286;300.000415;2;0.000000;VNS
rand0-20-25-25-50-4.dssp;1;-36.669164;100000000000000000000.000000;-36.669164;300.000325;2;0.000000;VNS
rand0-20-25-25-50-5.dssp;1;-36.746987;100000000000000000000.000000;-36.746987;300.000634;2;0.000000;VNS
rand0-20-5-5-10-1.dssp;1;-6.222222;100000000000000000000.000000;-6.222222;300.000116;2;-1.000000;VNS
rand0-20-5-5-10-2.dssp;1;-6.199041;100000000000000000000.000000;-6.199041;300.000123;2;-1.000000;VNS
rand0-20-5-5-10-3.dssp;1;-5.763889;100000000000000000000.000000;-5.763889;300.000120;2;-1.000000;VNS
rand0-20-5-5-10-4.dssp;1;-5.881481;100000000000000000000.000000;-5.881481;300.000120;2;-1.000000;VNS
rand0-20-5-5-10-5.dssp;1;-5.891720;100000000000000000000.000000;-5.891720;300.000124;2;-1.000000;VNS
rand0-2-10-10-20-1.dssp;1;-8.000000;100000000000000000000.000000;-8.000000;300.000120;2;0.000000;VNS
rand0-2-10-10-20-2.dssp;1;-8.800000;100000000000000000000.000000;-8.800000;300.000128;2;1.000000;VNS
rand0-2-10-10-20-3.dssp;1;-8.000000;100000000000000000000.000000;-8.000000;300.000148;2;0.000000;VNS
rand0-2-10-10-20-4.dssp;1;-8.750000;100000000000000000000.000000;-8.750000;300.000160;2;1.000000;VNS
rand0-2-10-10-20-5.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000115;2;2.000000;VNS
rand0-2-15-15-30-1.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000121;2;1.000000;VNS
rand0-2-15-15-30-2.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000206;2;1.000000;VNS
rand0-2-15-15-30-3.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000119;2;1.000000;VNS
rand0-2-15-15-30-4.dssp;1;-12.232218;100000000000000000000.000000;-12.232218;300.000176;2;1.000000;VNS
rand0-2-15-15-30-5.dssp;1;-12.014011;100000000000000000000.000000;-12.014011;300.000175;2;1.000000;VNS
rand0-2-20-20-40-1.dssp;1;-16.000000;100000000000000000000.000000;-16.000000;300.000389;2;3.000000;VNS
rand0-2-20-20-40-2.dssp;1;-16.000000;100000000000000000000.000000;-16.000000;300.000565;2;2.000000;VNS
rand0-2-20-20-40-3.dssp;1;-16.188538;100000000000000000000.000000;-16.188538;300.000448;2;2.000000;VNS
rand0-2-20-20-40-4.dssp;1;-17.124568;100000000000000000000.000000;-17.124568;300.000370;2;2.000000;VNS
rand0-2-20-20-40-5.dssp;1;-17.150778;100000000000000000000.000000;-17.150778;300.000203;2;2.000000;VNS
rand0-2-25-25-50-1.dssp;1;-20.000000;100000000000000000000.000000;-20.000000;300.000215;2;3.000000;VNS
rand0-2-25-25-50-2.dssp;1;-21.722048;100000000000000000000.000000;-21.722048;300.000608;2;3.000000;VNS
rand0-2-25-25-50-3.dssp;1;-20.000000;100000000000000000000.000000;-20.000000;300.000492;2;3.000000;VNS
rand0-2-25-25-50-4.dssp;1;-22.252908;100000000000000000000.000000;-22.252908;300.000635;2;3.000000;VNS
rand0-2-25-25-50-5.dssp;1;-20.000000;100000000000000000000.000000;-20.000000;300.000271;2;2.000000;VNS
rand0-2-5-5-10-1.dssp;1;-4.000000;100000000000000000000.000000;-4.000000;300.000122;2;0.000000;VNS
rand0-2-5-5-10-2.dssp;1;-4.000000;100000000000000000000.000000;-4.000000;300.000118;2;1.000000;VNS
rand0-2-5-5-10-3.dssp;1;-4.000000;100000000000000000000.000000;-4.000000;300.000119;2;1.000000;VNS
rand0-2-5-5-10-4.dssp;1;-5.000000;100000000000000000000.000000;-5.000000;300.000112;2;0.000000;VNS
rand0-2-5-5-10-5.dssp;1;-4.000000;100000000000000000000.000000;-4.000000;300.000116;2;0.000000;VNS
rand0-4-10-10-20-1.dssp;1;-12.498080;100000000000000000000.000000;-12.498080;300.000138;2;1.000000;VNS
rand0-4-10-10-20-2.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000161;2;0.000000;VNS
rand0-4-10-10-20-3.dssp;1;-12.982857;100000000000000000000.000000;-12.982857;300.000116;2;0.000000;VNS
rand0-4-10-10-20-4.dssp;1;-12.837800;100000000000000000000.000000;-12.837800;300.000126;2;0.000000;VNS
rand0-4-10-10-20-5.dssp;1;-12.643157;100000000000000000000.000000;-12.643157;300.000119;2;0.000000;VNS
rand0-4-15-15-30-1.dssp;1;-18.000000;100000000000000000000.000000;-18.000000;300.000117;2;1.000000;VNS
rand0-4-15-15-30-2.dssp;1;-18.898940;100000000000000000000.000000;-18.898940;300.000232;2;1.000000;VNS
rand0-4-15-15-30-3.dssp;1;-19.000000;100000000000000000000.000000;-19.000000;300.000182;2;1.000000;VNS
rand0-4-15-15-30-4.dssp;1;-19.883209;100000000000000000000.000000;-19.883209;300.000164;2;1.000000;VNS
rand0-4-15-15-30-5.dssp;1;-20.272835;100000000000000000000.000000;-20.272835;300.000143;2;1.000000;VNS
rand0-4-20-20-40-1.dssp;1;-24.000000;100000000000000000000.000000;-24.000000;300.000178;2;2.000000;VNS
rand0-4-20-20-40-2.dssp;1;-24.897893;100000000000000000000.000000;-24.897893;300.000354;2;1.000000;VNS
rand0-4-20-20-40-3.dssp;1;-25.000000;100000000000000000000.000000;-25.000000;300.000531;2;1.000000;VNS
rand0-4-20-20-40-4.dssp;1;-27.064244;100000000000000000000.000000;-27.064244;300.000314;2;1.000000;VNS
rand0-4-20-20-40-5.dssp;1;-26.000000;100000000000000000000.000000;-26.000000;300.000469;2;1.000000;VNS
rand0-4-25-25-50-1.dssp;1;-30.789005;100000000000000000000.000000;-30.789005;300.000227;2;3.000000;VNS
rand0-4-25-25-50-2.dssp;1;-30.838039;100000000000000000000.000000;-30.838039;300.000464;2;3.000000;VNS
rand0-4-25-25-50-3.dssp;1;-31.633179;100000000000000000000.000000;-31.633179;300.000302;2;2.000000;VNS
rand0-4-25-25-50-4.dssp;1;-32.982449;100000000000000000000.000000;-32.982449;300.000596;2;2.000000;VNS
rand0-4-25-25-50-5.dssp;1;-31.000000;100000000000000000000.000000;-31.000000;300.000385;2;1.000000;VNS
rand0-4-5-5-10-1.dssp;1;-5.844303;100000000000000000000.000000;-5.844303;300.000110;2;-1.000000;VNS
rand0-4-5-5-10-2.dssp;1;-5.530823;100000000000000000000.000000;-5.530823;300.000116;2;0.000000;VNS
rand0-4-5-5-10-3.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000115;2;0.000000;VNS
rand0-4-5-5-10-4.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000119;2;0.000000;VNS
rand0-4-5-5-10-5.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000121;2;0.000000;VNS
