frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-20-10-10-1000-1.dssp;3;-767.683162;100000000000000000000.000000;-767.685282;1803.041100;5;NONE;NONE
rand-20-10-10-1000-2.dssp;7;-771.007760;100000000000000000000.000000;-771.011258;1802.919988;5;NONE;NONE
rand-20-10-10-250-1.dssp;5413;-193.891026;100000000000000000000.000000;-193.904447;1800.218850;5;NONE;NONE
rand-20-10-10-250-2.dssp;6191;-194.779169;100000000000000000000.000000;-194.803505;1800.215993;5;NONE;NONE
rand-20-10-10-500-1.dssp;908;-385.414336;100000000000000000000.000000;-385.420119;1800.685887;5;NONE;NONE
rand-20-10-10-500-2.dssp;1848;-387.185220;100000000000000000000.000000;-387.196642;1800.684882;5;NONE;NONE
rand-20-10-10-750-1.dssp;131;-576.975529;100000000000000000000.000000;-576.978244;1801.653113;5;NONE;NONE
rand-20-10-10-750-2.dssp;546;-580.297967;100000000000000000000.000000;-580.304024;1801.431934;5;NONE;NONE
rand-20-15-15-1000-1.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;1805.055902;5;NONE;NONE
rand-20-15-15-1000-2.dssp;3;-770.399394;100000000000000000000.000000;-770.401530;1804.752586;5;NONE;NONE
rand-20-15-15-250-1.dssp;5901;-193.373431;100000000000000000000.000000;-193.386023;1800.338572;5;NONE;NONE
rand-20-15-15-250-2.dssp;2618;-195.444220;100000000000000000000.000000;-195.455717;1800.269626;5;NONE;NONE
rand-20-15-15-500-1.dssp;270;-384.421093;100000000000000000000.000000;-384.423744;1801.118280;5;NONE;NONE
rand-20-15-15-500-2.dssp;253;-386.969793;100000000000000000000.000000;-386.973100;1801.356106;5;NONE;NONE
rand-20-15-15-750-1.dssp;3;-575.285229;100000000000000000000.000000;-575.287247;1803.945732;5;NONE;NONE
rand-20-15-15-750-2.dssp;146;-579.626299;100000000000000000000.000000;-579.629519;1802.259200;5;NONE;NONE
rand-20-20-20-1000-1.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;1808.626188;5;NONE;NONE
rand-20-20-20-1000-2.dssp;1;-769.921996;100000000000000000000.000000;-769.921996;1805.898807;5;NONE;NONE
rand-20-20-20-250-1.dssp;106;-192.697716;100000000000000000000.000000;-192.703370;1800.441089;5;NONE;NONE
rand-20-20-20-250-2.dssp;1696;-194.015615;100000000000000000000.000000;-194.026147;1800.407569;5;NONE;NONE
rand-20-20-20-500-1.dssp;26;-383.334746;100000000000000000000.000000;-383.339961;1801.771731;5;NONE;NONE
rand-20-20-20-500-2.dssp;191;-386.997862;100000000000000000000.000000;-387.002757;1802.123277;5;NONE;NONE
rand-20-20-20-750-1.dssp;3;-576.063488;100000000000000000000.000000;-576.065915;1803.413105;5;NONE;NONE
rand-20-20-20-750-2.dssp;4;-578.007608;100000000000000000000.000000;-578.012873;1802.765015;5;NONE;NONE
rand-20-25-25-1000-1.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;1807.193399;5;NONE;NONE
rand-20-25-25-1000-2.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;1806.441553;5;NONE;NONE
rand-20-25-25-250-1.dssp;287;-192.382505;100000000000000000000.000000;-192.390486;1800.515794;5;NONE;NONE
rand-20-25-25-250-2.dssp;200;-193.734557;100000000000000000000.000000;-193.740270;1800.578192;5;NONE;NONE
rand-20-25-25-500-1.dssp;30;-383.825154;100000000000000000000.000000;-383.831189;1802.020998;5;NONE;NONE
rand-20-25-25-500-2.dssp;42;-386.577102;100000000000000000000.000000;-386.581641;1801.801312;5;NONE;NONE
rand-20-25-25-750-1.dssp;1;-574.685891;100000000000000000000.000000;-574.685891;1805.988691;5;NONE;NONE
rand-20-25-25-750-2.dssp;4;-578.594159;100000000000000000000.000000;-578.599453;1804.195900;5;NONE;NONE
rand-20-5-5-1000-1.dssp;396;-771.949347;100000000000000000000.000000;-771.953915;1801.343148;5;NONE;NONE
rand-20-5-5-1000-2.dssp;530;-771.615062;100000000000000000000.000000;-771.617805;1801.324650;5;NONE;NONE
rand-20-5-5-250-1.dssp;11428;-194.917972;-39.000000;-194.932384;1800.253514;5;NONE;NONE
rand-20-5-5-250-2.dssp;9848;-196.615039;100000000000000000000.000000;-196.658145;1800.202701;5;NONE;NONE
rand-20-5-5-500-1.dssp;2348;-387.607139;100000000000000000000.000000;-387.612306;1800.335004;5;NONE;NONE
rand-20-5-5-500-2.dssp;3559;-388.715043;100000000000000000000.000000;-388.724414;1800.357856;5;NONE;NONE
rand-20-5-5-750-1.dssp;1800;-580.995046;100000000000000000000.000000;-580.997903;1800.724019;5;NONE;NONE
rand-20-5-5-750-2.dssp;591;-581.584827;100000000000000000000.000000;-581.588780;1800.735320;5;NONE;NONE
rand-4-10-10-1000-1.dssp;5;-605.588231;100000000000000000000.000000;-605.596880;1801.845090;5;NONE;NONE
rand-4-10-10-1000-2.dssp;2;-607.000000;100000000000000000000.000000;-607.000000;1802.843404;5;NONE;NONE
rand-4-10-10-250-1.dssp;6874;-153.656961;-14.000000;-153.808742;1800.150199;5;NONE;NONE
rand-4-10-10-250-2.dssp;6681;-154.275477;100000000000000000000.000000;-154.314405;1800.185918;5;NONE;NONE
rand-4-10-10-500-1.dssp;441;-303.525315;100000000000000000000.000000;-303.544793;1800.662849;5;NONE;NONE
rand-4-10-10-500-2.dssp;82;-307.541903;100000000000000000000.000000;-307.555234;1800.424285;5;NONE;NONE
rand-4-10-10-750-1.dssp;335;-454.241380;100000000000000000000.000000;-454.258396;1801.085322;5;NONE;NONE
