frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-4-10-10-750-2.dssp;1;-146.000000;100000000000000000000.000000;-146.000000;0.000056;2;RA;-144.000000
rand-4-15-15-1000-1.dssp;1;-179.794914;100000000000000000000.000000;-179.794914;0.000094;2;RA;-175.000000
rand-4-15-15-1000-2.dssp;1;-162.301653;100000000000000000000.000000;-162.301653;0.000095;2;RA;-159.000000
rand-4-15-15-250-1.dssp;1;-42.641299;100000000000000000000.000000;-42.641299;0.000026;2;RA;-39.000000
rand-4-15-15-250-2.dssp;1;-39.038793;100000000000000000000.000000;-39.038793;0.000024;2;RA;-35.000000
rand-4-15-15-500-1.dssp;1;-87.749636;100000000000000000000.000000;-87.749636;0.000049;2;RA;-85.000000
rand-4-15-15-500-2.dssp;1;-80.502432;100000000000000000000.000000;-80.502432;0.000049;2;RA;-76.000000
rand-4-15-15-750-1.dssp;1;-137.139898;100000000000000000000.000000;-137.139898;0.000071;2;RA;-134.000000
rand-4-15-15-750-2.dssp;1;-120.692349;100000000000000000000.000000;-120.692349;0.000071;2;RA;-116.000000
rand-4-20-20-1000-1.dssp;1;-157.598873;100000000000000000000.000000;-157.598873;0.000121;2;RA;-154.000000
rand-4-20-20-1000-2.dssp;1;-136.769786;100000000000000000000.000000;-136.769786;0.000113;2;RA;-132.000000
rand-4-20-20-250-1.dssp;1;-37.647335;100000000000000000000.000000;-37.647335;0.000031;2;RA;-33.000000
rand-4-20-20-250-2.dssp;1;-33.946063;100000000000000000000.000000;-33.946063;0.000031;2;RA;-30.000000
rand-4-20-20-500-1.dssp;1;-76.568011;100000000000000000000.000000;-76.568011;0.000059;2;RA;-74.000000
rand-4-20-20-500-2.dssp;1;-65.759310;100000000000000000000.000000;-65.759310;0.000058;2;RA;-63.000000
rand-4-20-20-750-1.dssp;1;-119.321155;100000000000000000000.000000;-119.321155;0.000087;2;RA;-114.000000
rand-4-20-20-750-2.dssp;1;-105.746743;100000000000000000000.000000;-105.746743;0.000086;2;RA;-101.000000
rand-4-25-25-1000-1.dssp;1;-139.913826;100000000000000000000.000000;-139.913826;0.000135;2;RA;-133.000000
rand-4-25-25-1000-2.dssp;1;-117.155405;100000000000000000000.000000;-117.155405;0.000133;2;RA;-112.000000
rand-4-25-25-250-1.dssp;1;-34.391702;100000000000000000000.000000;-34.391702;0.000037;2;RA;-29.000000
rand-4-25-25-250-2.dssp;1;-28.674788;100000000000000000000.000000;-28.674788;0.000037;2;RA;-25.000000
rand-4-25-25-500-1.dssp;1;-69.881673;100000000000000000000.000000;-69.881673;0.000069;2;RA;-65.000000
rand-4-25-25-500-2.dssp;1;-58.360667;100000000000000000000.000000;-58.360667;0.000069;2;RA;-54.000000
rand-4-25-25-750-1.dssp;1;-103.297191;100000000000000000000.000000;-103.297191;0.000102;2;RA;-98.000000
rand-4-25-25-750-2.dssp;1;-90.609228;100000000000000000000.000000;-90.609228;0.000101;2;RA;-85.000000
rand-4-5-5-1000-1.dssp;1;-307.600000;100000000000000000000.000000;-307.600000;0.000054;2;RA;-306.000000
rand-4-5-5-1000-2.dssp;1;-274.600000;100000000000000000000.000000;-274.600000;0.000055;2;RA;-274.000000
rand-4-5-5-250-1.dssp;1;-81.800000;100000000000000000000.000000;-81.800000;0.000015;2;RA;-80.000000
rand-4-5-5-250-2.dssp;1;-70.400000;100000000000000000000.000000;-70.400000;0.000014;2;RA;-69.000000
rand-4-5-5-500-1.dssp;1;-147.600000;100000000000000000000.000000;-147.600000;0.000028;2;RA;-146.000000
rand-4-5-5-500-2.dssp;1;-135.600000;100000000000000000000.000000;-135.600000;0.000028;2;RA;-134.000000
rand-4-5-5-750-1.dssp;1;-233.200000;100000000000000000000.000000;-233.200000;0.000041;2;RA;-232.000000
rand-4-5-5-750-2.dssp;1;-200.800000;100000000000000000000.000000;-200.800000;0.000041;2;RA;-200.000000
