frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-4-20-20-750-2.dssp;1;-451.915449;100000000000000000000.000000;-451.915449;0.006915;2;RA;-30.000000
rand-4-25-25-250-1.dssp;1;-150.092289;100000000000000000000.000000;-150.092289;0.000992;2;RA;-8.000000
rand-4-25-25-250-2.dssp;1;-151.820796;100000000000000000000.000000;-151.820796;0.000992;2;RA;-6.000000
rand-4-25-25-500-1.dssp;1;-301.004923;100000000000000000000.000000;-301.004923;0.004025;2;RA;-10.000000
rand-4-25-25-500-2.dssp;1;-303.748289;100000000000000000000.000000;-303.748289;0.003869;2;RA;-7.000000
rand-4-25-25-750-1.dssp;1;-450.547183;100000000000000000000.000000;-450.547183;0.008635;2;RA;-24.000000
rand-4-25-25-750-2.dssp;1;-455.671423;100000000000000000000.000000;-455.671423;0.008790;2;RA;-9.000000
rand-4-5-5-250-1.dssp;1;-154.027734;100000000000000000000.000000;-154.027734;0.000208;2;RA;-19.000000
rand-4-5-5-250-2.dssp;1;-158.143300;100000000000000000000.000000;-158.143300;0.000208;2;RA;-13.000000
rand-4-5-5-500-1.dssp;1;-307.084807;100000000000000000000.000000;-307.084807;0.000802;2;RA;-25.000000
rand-4-5-5-500-2.dssp;1;-309.933617;100000000000000000000.000000;-309.933617;0.000791;2;RA;-14.000000
rand-4-5-5-750-1.dssp;1;-459.667966;100000000000000000000.000000;-459.667966;0.001749;2;RA;-36.000000
rand-4-5-5-750-2.dssp;1;-458.938725;100000000000000000000.000000;-458.938725;0.001752;2;RA;-35.000000
