frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-4-10-10-750-2.dssp;1;-456.104352;100000000000000000000.000000;-456.104352;300.033111;2;1.000000;VNS
rand-4-15-15-1000-1.dssp;1;-603.112269;100000000000000000000.000000;-603.112269;300.062949;2;2.000000;VNS
rand-4-15-15-1000-2.dssp;1;-605.903586;100000000000000000000.000000;-605.903586;300.224948;2;3.000000;VNS
rand-4-15-15-250-1.dssp;1;-150.801595;100000000000000000000.000000;-150.801595;300.003363;2;-1.000000;VNS
rand-4-15-15-250-2.dssp;1;-152.112556;100000000000000000000.000000;-152.112556;300.001448;2;2.000000;VNS
rand-4-15-15-500-1.dssp;1;-301.569285;100000000000000000000.000000;-301.569285;300.039709;2;4.000000;VNS
rand-4-15-15-500-2.dssp;1;-302.926380;100000000000000000000.000000;-302.926380;300.016333;2;5.000000;VNS
rand-4-15-15-750-1.dssp;1;-452.237583;100000000000000000000.000000;-452.237583;300.081525;2;4.000000;VNS
rand-4-15-15-750-2.dssp;1;-459.623925;100000000000000000000.000000;-459.623925;300.083031;2;5.000000;VNS
rand-4-20-20-1000-1.dssp;1;-601.465055;100000000000000000000.000000;-601.465055;300.193395;5;8.000000;VNS
rand-4-20-20-1000-2.dssp;1;-604.484897;100000000000000000000.000000;-604.484897;300.096329;2;4.000000;VNS
rand-4-20-20-250-1.dssp;1;-151.202410;100000000000000000000.000000;-151.202410;300.006396;2;4.000000;VNS
rand-4-20-20-250-2.dssp;1;-153.644036;100000000000000000000.000000;-153.644036;300.007992;2;5.000000;VNS
rand-4-20-20-500-1.dssp;1;-302.765015;100000000000000000000.000000;-302.765015;300.010687;2;4.000000;VNS
rand-4-20-20-500-2.dssp;1;-303.828340;100000000000000000000.000000;-303.828340;300.032444;2;3.000000;VNS
rand-4-20-20-750-1.dssp;1;-451.745098;100000000000000000000.000000;-451.745098;300.035760;2;8.000000;VNS
rand-4-20-20-750-2.dssp;1;-451.915449;100000000000000000000.000000;-451.915449;300.017288;2;2.000000;VNS
rand-4-25-25-1000-1.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;300.131904;5;9.000000;VNS
rand-4-25-25-1000-2.dssp;1;-604.351295;100000000000000000000.000000;-604.351295;300.145461;5;11.000000;VNS
rand-4-25-25-250-1.dssp;1;-150.092289;100000000000000000000.000000;-150.092289;300.017224;2;5.000000;VNS
rand-4-25-25-250-2.dssp;1;-151.820796;100000000000000000000.000000;-151.820796;300.011452;2;5.000000;VNS
rand-4-25-25-500-1.dssp;1;-301.004923;100000000000000000000.000000;-301.004923;300.062405;2;8.000000;VNS
rand-4-25-25-500-2.dssp;1;-303.748289;100000000000000000000.000000;-303.748289;300.036505;2;7.000000;VNS
rand-4-25-25-750-1.dssp;1;-450.547183;100000000000000000000.000000;-450.547183;300.019967;2;7.000000;VNS
rand-4-25-25-750-2.dssp;1;-455.671423;100000000000000000000.000000;-455.671423;300.067172;2;11.000000;VNS
rand-4-5-5-1000-1.dssp;1;-608.572316;100000000000000000000.000000;-608.572316;300.039912;2;-10.000000;VNS
rand-4-5-5-1000-2.dssp;1;-610.678670;100000000000000000000.000000;-610.678670;300.034067;2;-12.000000;VNS
rand-4-5-5-250-1.dssp;1;-154.027734;100000000000000000000.000000;-154.027734;300.000741;2;-10.000000;VNS
rand-4-5-5-250-2.dssp;1;-158.143300;100000000000000000000.000000;-158.143300;300.001398;2;-8.000000;VNS
rand-4-5-5-500-1.dssp;1;-307.084807;100000000000000000000.000000;-307.084807;300.005784;2;-15.000000;VNS
rand-4-5-5-500-2.dssp;1;-309.933617;100000000000000000000.000000;-309.933617;300.007127;2;-3.000000;VNS
rand-4-5-5-750-1.dssp;1;-459.667966;100000000000000000000.000000;-459.667966;300.016746;2;-17.000000;VNS
rand-4-5-5-750-2.dssp;1;-458.938725;100000000000000000000.000000;-458.938725;300.013731;2;-14.000000;VNS
