frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-4-20-20-1000-1.dssp;7;545.000000;545.000000;545.000000;0.558823;10;NONE;NONE
rand-4-20-20-1000-2.dssp;20;369.000000;369.000000;368.000000;3.637142;10;NONE;NONE
rand-4-20-20-250-1.dssp;4446;137.000000;137.000000;135.897907;8.686375;10;NONE;NONE
rand-4-20-20-250-2.dssp;13;95.000000;95.000000;95.000000;0.212119;10;NONE;NONE
rand-4-20-20-500-1.dssp;556898;272.000000;273.000000;272.000000;1802.594280;5;NONE;NONE
rand-4-20-20-500-2.dssp;7;185.000000;185.000000;185.000000;0.152940;10;NONE;NONE
rand-4-20-20-750-1.dssp;307434;407.000000;408.000000;407.000000;1801.525622;5;NONE;NONE
rand-4-20-20-750-2.dssp;5;279.000000;279.000000;279.000000;0.179797;10;NONE;NONE
rand-4-25-25-1000-1.dssp;158004;546.000000;547.000000;546.000000;1800.775787;5;NONE;NONE
rand-4-25-25-1000-2.dssp;3;375.000000;375.000000;375.000000;0.273599;10;NONE;NONE
rand-4-25-25-250-1.dssp;439359;139.000000;139.000000;139.000000;903.203843;10;NONE;NONE
rand-4-25-25-250-2.dssp;23;96.000000;96.000000;95.732034;0.721288;10;NONE;NONE
rand-4-25-25-500-1.dssp;1871;274.000000;274.000000;273.046561;11.726641;10;NONE;NONE
rand-4-25-25-500-2.dssp;69;190.000000;190.000000;190.000000;3.343143;10;NONE;NONE
rand-4-25-25-750-1.dssp;5;415.000000;415.000000;414.077776;0.377577;10;NONE;NONE
rand-4-25-25-750-2.dssp;2721;284.000000;284.000000;283.000000;26.192125;10;NONE;NONE
rand-4-5-5-1000-1.dssp;1;465.000000;465.000000;465.000000;0.034922;10;NONE;NONE
rand-4-5-5-1000-2.dssp;1;341.000000;341.000000;341.000000;0.039110;10;NONE;NONE
rand-4-5-5-250-1.dssp;1;117.000000;117.000000;117.000000;0.012000;10;NONE;NONE
rand-4-5-5-250-2.dssp;1;88.000000;88.000000;88.000000;0.012760;10;NONE;NONE
rand-4-5-5-500-1.dssp;33;234.000000;234.000000;234.000000;0.179897;10;NONE;NONE
rand-4-5-5-500-2.dssp;1;171.000000;171.000000;171.000000;0.017781;10;NONE;NONE
rand-4-5-5-750-1.dssp;1;353.000000;353.000000;353.000000;0.037879;10;NONE;NONE
rand-4-5-5-750-2.dssp;1;262.000000;262.000000;262.000000;0.034091;10;NONE;NONE
