frac,inteiras,filename,nodes,lb,ub,root,time,status,heuristica,valor
"rand-4-25-25-1000-2,dssp",1,-933,1E+020,-933,"180,00023",2,-932,VNS,1,
"rand-4-25-25-250-1,dssp",1,-220,1E+020,-220,"180,000222",2,-219,VNS,1,
"rand-4-25-25-250-2,dssp",1,"-232,038823",1E+020,"-232,038823","180,000143",2,-231,VNS,"1,038823",
"rand-4-25-25-500-1,dssp",1,-443,1E+020,-443,"180,000261",2,-442,VNS,1,
"rand-4-25-25-500-2,dssp",1,"-467,890847",1E+020,"-467,890847","180,000189",2,-467,VNS,"0,890847",
"rand-4-25-25-750-1,dssp",1,-662,1E+020,-662,"180,0002",2,-661,VNS,1,
"rand-4-25-25-750-2,dssp",1,"-701,04",1E+020,"-701,04","180,000334",2,-700,VNS,"1,04",
"rand-4-5-5-1000-1,dssp",1,-967,-967,-967,"180,000124",10,-967,VNS,0,
"rand-4-5-5-1000-2,dssp",1,-984,-984,-984,"180,000213",10,-984,VNS,0,
"rand-4-5-5-250-1,dssp",1,-241,-241,-241,"180,000127",10,-241,VNS,0,
"rand-4-5-5-250-2,dssp",1,-247,-247,-247,"180,000127",10,-247,VNS,0,
"rand-4-5-5-500-1,dssp",1,-481,-481,-481,"180,000149",10,-481,VNS,0,
"rand-4-5-5-500-2,dssp",1,-493,-493,-493,"180,000179",10,-493,VNS,0,
"rand-4-5-5-750-1,dssp",1,-723,-723,-723,"180,000154",10,-723,VNS,0,
"rand-4-5-5-750-2,dssp",1,-734,-734,-734,"180,000232",10,-734,VNS,0,
,,,,,,,,,"0,1735311375",
,,,,,,,,,"0,379516003",
