frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-20-10-10-1000-1.dssp;3;-766.588764;100000000000000000000.000000;-766.590609;1802.496696;5;NONE;NONE
rand-20-10-10-1000-2.dssp;55;-771.533428;100000000000000000000.000000;-771.536052;1801.623501;5;NONE;NONE
rand-20-10-10-250-1.dssp;12731;-193.000000;100000000000000000000.000000;-193.413941;1800.147107;5;NONE;NONE
rand-20-10-10-250-2.dssp;13599;-194.752255;100000000000000000000.000000;-194.781114;1800.179244;5;NONE;NONE
rand-20-10-10-500-1.dssp;1121;-385.064082;100000000000000000000.000000;-385.076701;1800.411633;5;NONE;NONE
rand-20-10-10-500-2.dssp;1398;-387.303358;100000000000000000000.000000;-387.307151;1800.472296;5;NONE;NONE
rand-20-10-10-750-1.dssp;73;-577.550505;100000000000000000000.000000;-577.552443;1801.081376;5;NONE;NONE
rand-20-10-10-750-2.dssp;249;-579.790174;100000000000000000000.000000;-579.795771;1801.105232;5;NONE;NONE
rand-20-15-15-1000-1.dssp;2;-766.430662;100000000000000000000.000000;-766.432254;1803.965353;5;NONE;NONE
rand-20-15-15-1000-2.dssp;3;-769.978983;100000000000000000000.000000;-769.981007;1802.872774;5;NONE;NONE
rand-20-15-15-250-1.dssp;5674;-193.229929;100000000000000000000.000000;-193.244422;1800.197645;5;NONE;NONE
rand-20-15-15-250-2.dssp;7885;-195.227589;100000000000000000000.000000;-195.245892;1800.218366;5;NONE;NONE
rand-20-15-15-500-1.dssp;308;-384.774206;100000000000000000000.000000;-384.778122;1800.656114;5;NONE;NONE
rand-20-15-15-500-2.dssp;244;-386.674741;100000000000000000000.000000;-386.680082;1800.588803;5;NONE;NONE
rand-20-15-15-750-1.dssp;4;-575.552871;100000000000000000000.000000;-575.555668;1801.339681;5;NONE;NONE
rand-20-15-15-750-2.dssp;188;-579.301764;100000000000000000000.000000;-579.307284;1801.250347;5;NONE;NONE
rand-20-20-20-1000-1.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;1816.043076;5;NONE;NONE
rand-20-20-20-1000-2.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;1804.695065;5;NONE;NONE
rand-20-20-20-250-1.dssp;205;-192.699246;100000000000000000000.000000;-192.704994;1800.314831;5;NONE;NONE
rand-20-20-20-250-2.dssp;2860;-194.263229;100000000000000000000.000000;-194.270371;1800.254836;5;NONE;NONE
rand-20-20-20-500-1.dssp;58;-383.738079;100000000000000000000.000000;-383.740850;1801.136104;5;NONE;NONE
rand-20-20-20-500-2.dssp;289;-386.826718;100000000000000000000.000000;-386.833765;1801.144562;5;NONE;NONE
rand-20-20-20-750-1.dssp;2;-575.298875;100000000000000000000.000000;-575.300605;1802.884444;5;NONE;NONE
rand-20-20-20-750-2.dssp;5;-577.923985;100000000000000000000.000000;-577.928080;1802.274094;5;NONE;NONE
rand-20-25-25-1000-1.dssp;1;-800.000000;100000000000000000000.000000;-800.000000;1816.086280;5;NONE;NONE
rand-20-25-25-1000-2.dssp;2;-769.679164;100000000000000000000.000000;-769.680708;1804.968354;5;NONE;NONE
rand-20-25-25-250-1.dssp;33;-192.608148;100000000000000000000.000000;-192.615894;1800.503150;5;NONE;NONE
rand-20-25-25-250-2.dssp;1394;-193.872708;100000000000000000000.000000;-193.888652;1800.476224;5;NONE;NONE
rand-20-25-25-500-1.dssp;4;-383.819747;100000000000000000000.000000;-383.822648;1801.426436;5;NONE;NONE
rand-20-25-25-500-2.dssp;5;-386.460676;100000000000000000000.000000;-386.465690;1801.451967;5;NONE;NONE
rand-20-25-25-750-1.dssp;1;-574.420254;100000000000000000000.000000;-574.420254;1806.684874;5;NONE;NONE
rand-20-25-25-750-2.dssp;4;-578.032229;100000000000000000000.000000;-578.036065;1802.319564;5;NONE;NONE
rand-20-5-5-1000-1.dssp;493;-770.911476;100000000000000000000.000000;-770.914763;1800.779781;5;NONE;NONE
rand-20-5-5-1000-2.dssp;644;-772.006713;100000000000000000000.000000;-772.009982;1800.660661;5;NONE;NONE
rand-20-5-5-250-1.dssp;12338;-194.000000;-193.000000;-194.686248;1800.170820;5;NONE;NONE
rand-20-5-5-250-2.dssp;3281;-195.000000;-195.000000;-196.024540;245.831037;10;NONE;NONE
rand-20-5-5-500-1.dssp;2625;-387.691909;100000000000000000000.000000;-387.699694;1800.202138;5;NONE;NONE
rand-20-5-5-500-2.dssp;4988;-388.779657;100000000000000000000.000000;-388.789679;1800.204860;5;NONE;NONE
rand-20-5-5-750-1.dssp;1800;-579.333988;100000000000000000000.000000;-579.341163;1800.411763;5;NONE;NONE
rand-20-5-5-750-2.dssp;1997;-581.157487;100000000000000000000.000000;-581.163926;1800.439691;5;NONE;NONE
rand-4-10-10-1000-1.dssp;77;-604.841525;100000000000000000000.000000;-604.853711;1801.312285;5;NONE;NONE
rand-4-10-10-1000-2.dssp;201;-609.078949;100000000000000000000.000000;-609.091605;1801.119691;5;NONE;NONE
rand-4-10-10-250-1.dssp;13606;-152.173627;100000000000000000000.000000;-152.260684;1800.127714;5;NONE;NONE
rand-4-10-10-250-2.dssp;10760;-154.000000;100000000000000000000.000000;-154.397302;1800.117914;5;NONE;NONE
rand-4-10-10-500-1.dssp;974;-302.809473;100000000000000000000.000000;-302.831223;1800.277513;5;NONE;NONE
rand-4-10-10-500-2.dssp;2314;-305.883708;100000000000000000000.000000;-305.904425;1800.368042;5;NONE;NONE
rand-4-10-10-750-1.dssp;215;-453.183506;100000000000000000000.000000;-453.194510;1800.848904;5;NONE;NONE
