frac,inteiras,filename,nodes,lb,ub,root,time,status,heuristica,valor
"rand-4-200-200-15-1,dssp",1,"10,860098",1E+020,"10,860098","180,000159",2,12,VNS,"-1,139902",
"rand-4-200-200-15-2,dssp",1,7,7,7,"180,000116",10,7,VNS,0,
"rand-4-200-200-20-1,dssp",1,"14,073125",1E+020,"14,073125","180,000163",2,15,VNS,"-0,926875",
"rand-4-200-200-20-2,dssp",1,10,10,10,"180,000151",10,10,VNS,0,
"rand-4-200-200-25-1,dssp",1,18,1E+020,18,"180,000172",2,19,VNS,-1,
"rand-4-200-200-25-2,dssp",1,12,12,12,"180,000186",10,12,VNS,0,
"rand-4-200-200-5-1,dssp",1,4,1E+020,4,"180,000113",2,5,VNS,-1,
"rand-4-200-200-5-2,dssp",1,2,2,2,"180,000124",10,2,VNS,0,
"rand-4-250-250-10-1,dssp",1,8,1E+020,8,"180,000127",2,9,VNS,-1,
"rand-4-250-250-10-2,dssp",1,5,5,5,"180,000117",10,5,VNS,0,
"rand-4-250-250-15-1,dssp",1,"10,961893",1E+020,"10,961893","180,000173",2,12,VNS,"-1,038107",
"rand-4-250-250-15-2,dssp",1,7,7,7,"180,000109",10,7,VNS,0,
"rand-4-250-250-20-1,dssp",1,15,1E+020,15,"180,00016",2,15,VNS,0,
"rand-4-250-250-20-2,dssp",1,10,10,10,"180,000146",10,10,VNS,0,
"rand-4-250-250-25-1,dssp",1,18,1E+020,18,"180,000222",2,18,VNS,0,
"rand-4-250-250-25-2,dssp",1,12,12,12,"180,000209",10,12,VNS,0,
"rand-4-250-250-5-1,dssp",1,4,1E+020,4,"180,000122",2,5,VNS,-1,
"rand-4-250-250-5-2,dssp",1,2,2,2,"180,00011",10,2,VNS,0,
"rand-4-50-50-10-1,dssp",1,"7,028351",1E+020,"7,028351","180,000116",2,8,VNS,"-0,971649",
"rand-4-50-50-10-2,dssp",1,5,5,5,"180,000119",10,5,VNS,0,
"rand-4-50-50-15-1,dssp",1,10,1E+020,10,"180,000117",2,11,VNS,-1,
"rand-4-50-50-15-2,dssp",1,7,7,7,"180,00011",10,7,VNS,0,
"rand-4-50-50-20-1,dssp",1,"13,018084",1E+020,"13,018084","180,000124",2,14,VNS,"-0,981916",
"rand-4-50-50-20-2,dssp",1,10,10,10,"180,000124",10,10,VNS,0,
"rand-4-50-50-25-1,dssp",1,"16,223692",1E+020,"16,223692","180,000115",2,17,VNS,"-0,776308",
"rand-4-50-50-25-2,dssp",1,12,12,12,"180,000116",10,12,VNS,0,
"rand-4-50-50-5-1,dssp",1,4,1E+020,4,"180,000116",2,4,VNS,0,
"rand-4-50-50-5-2,dssp",1,2,2,2,"180,00011",10,2,VNS,0,
,,,,,,,,,"-0,20113618",
,,,,,,,,,"0,4061200917",
