frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-4-15-15-500-1.dssp;2;-453.000000;-453.000000;-453.000000;0.063737;10;NONE;NONE
rand-4-15-15-500-2.dssp;1;-475.000000;-475.000000;-475.000000;0.025965;10;NONE;NONE
rand-4-15-15-750-1.dssp;1;-677.000000;-677.000000;-677.000000;0.074630;10;NONE;NONE
rand-4-15-15-750-2.dssp;1;-710.000000;-710.000000;-710.000000;0.048384;10;NONE;NONE
rand-4-20-20-1000-1.dssp;2;-892.000000;-892.000000;-892.000000;0.204245;10;NONE;NONE
rand-4-20-20-1000-2.dssp;15;-940.000000;-940.000000;-940.000000;0.658445;10;NONE;NONE
rand-4-20-20-250-1.dssp;1;-223.000000;-223.000000;-223.000000;0.018586;10;NONE;NONE
rand-4-20-20-250-2.dssp;5;-235.000000;-235.000000;-235.912821;0.079707;10;NONE;NONE
rand-4-20-20-500-1.dssp;27;-448.000000;-448.000000;-448.000000;0.900395;10;NONE;NONE
rand-4-20-20-500-2.dssp;5;-471.000000;-471.000000;-471.000000;0.159526;10;NONE;NONE
rand-4-20-20-750-1.dssp;178;-673.000000;-673.000000;-673.000000;3.689829;10;NONE;NONE
rand-4-20-20-750-2.dssp;1;-705.000000;-705.000000;-705.000000;0.093875;10;NONE;NONE
rand-4-25-25-1000-1.dssp;3;-886.000000;-886.000000;-886.000000;0.310628;10;NONE;NONE
rand-4-25-25-1000-2.dssp;4;-933.000000;-933.000000;-933.000000;0.318560;10;NONE;NONE
rand-4-25-25-250-1.dssp;5;-220.000000;-220.000000;-220.000000;0.133299;10;NONE;NONE
rand-4-25-25-250-2.dssp;20;-232.000000;-232.000000;-232.038823;0.335091;10;NONE;NONE
rand-4-25-25-500-1.dssp;4;-443.000000;-443.000000;-443.000000;0.190943;10;NONE;NONE
rand-4-25-25-500-2.dssp;4;-467.000000;-467.000000;-467.890847;0.192154;10;NONE;NONE
rand-4-25-25-750-1.dssp;8;-662.000000;-662.000000;-662.000000;0.381098;10;NONE;NONE
rand-4-25-25-750-2.dssp;27;-701.000000;-701.000000;-701.040000;1.454033;10;NONE;NONE
rand-4-5-5-1000-1.dssp;1;-967.000000;-967.000000;-967.000000;0.033288;10;NONE;NONE
rand-4-5-5-1000-2.dssp;1;-984.000000;-984.000000;-984.000000;0.031775;10;NONE;NONE
rand-4-5-5-250-1.dssp;1;-241.000000;-241.000000;-241.000000;0.007919;10;NONE;NONE
rand-4-5-5-250-2.dssp;1;-247.000000;-247.000000;-247.000000;0.010511;10;NONE;NONE
rand-4-5-5-500-1.dssp;1;-481.000000;-481.000000;-481.000000;0.019229;10;NONE;NONE
rand-4-5-5-500-2.dssp;1;-493.000000;-493.000000;-493.000000;0.015325;10;NONE;NONE
rand-4-5-5-750-1.dssp;1;-723.000000;-723.000000;-723.000000;0.018988;10;NONE;NONE
rand-4-5-5-750-2.dssp;1;-734.000000;-734.000000;-734.000000;0.023673;10;NONE;NONE
