frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-20-10-10-1000-1.dssp;3;-767.683162;100000000000000000000.000000;-767.685282;1803.067472;5;NONE;NONE
rand-20-10-10-1000-2.dssp;7;-771.007760;100000000000000000000.000000;-771.011258;1802.690961;5;NONE;NONE
rand-20-10-10-250-1.dssp;5407;-193.891026;100000000000000000000.000000;-193.904447;1800.224874;5;NONE;NONE
rand-20-10-10-250-2.dssp;6191;-194.779169;100000000000000000000.000000;-194.803505;1800.232745;5;NONE;NONE
rand-20-10-10-500-1.dssp;908;-385.414336;100000000000000000000.000000;-385.420119;1800.717504;5;NONE;NONE
rand-20-10-10-500-2.dssp;1847;-387.185220;100000000000000000000.000000;-387.196642;1800.693643;5;NONE;NONE
rand-20-10-10-750-1.dssp;133;-576.975529;100000000000000000000.000000;-576.978244;1801.642436;5;NONE;NONE
rand-20-10-10-750-2.dssp;546;-580.297967;100000000000000000000.000000;-580.304024;1801.447872;5;NONE;NONE
rand-20-15-15-1000-1.dssp;2;-800.000000;100000000000000000000.000000;-800.000000;1806.067190;5;NONE;NONE
rand-20-15-15-1000-2.dssp;3;-770.399394;100000000000000000000.000000;-770.401530;1804.786264;5;NONE;NONE
rand-20-15-15-250-1.dssp;5901;-193.373431;100000000000000000000.000000;-193.386023;1800.314570;5;NONE;NONE
rand-20-15-15-250-2.dssp;2618;-195.444220;100000000000000000000.000000;-195.455717;1800.259403;5;NONE;NONE
rand-20-15-15-500-1.dssp;270;-384.421093;100000000000000000000.000000;-384.423744;1801.138765;5;NONE;NONE
